user_id,structuring_count,amount_std_dev,round_number_ratio,flow_ratio,distinct_counterparties,wager_ratio,win_loss_ratio,unique_device_count,unique_ip_count,night_owl_ratio,velocity_24h,avg_transaction_amount,is_smurf,smurf_type
USER_01070,0,86.28226551,0.066666667,1.063164216,0,3.127691262,2.529344646,5,5,0.013513513,1.233333313,186.6321622,FALSE,none
USER_04032,0,75.47453167,0.142857143,1.030406568,0,3.594965088,2.970343573,10,6,0.025974026,1.283333312,199.1897403,FALSE,none
USER_02080,0,69.59926051,0,1.075085414,0,2.701806846,1.620962461,2,2,0.028985507,1.149999981,159.4095652,FALSE,none
USER_01387,0,70.38667542,0.055555556,1.02861015,0,2.862737376,2.742646103,5,7,0.051282051,1.299999978,228.7512821,FALSE,none
USER_04621,0,70.93232214,0,1.070223389,0,3.468684444,1.367233442,5,3,0.041666666,1.19999998,150.015,FALSE,none
USER_01436,0,84.6824569,0.076923077,1.136698868,0,3.174719666,1.981711984,3,6,0.014492753,1.169491506,202.7188406,FALSE,none
USER_02132,0,84.17154869,0,1.117637598,0,3.040340707,2.444930107,3,4,0.029411764,1.133333314,182.015,FALSE,none
USER_04768,0,89.50808199,0,1.041304755,0,3.693761757,2.881495142,4,4,0.05479452,1.216666646,238.7487671,FALSE,none
USER_03337,0,87.19049802,0,1.025034494,0,3.407860666,1.546627923,4,4,0.013513513,1.233333313,181.6740541,FALSE,none
USER_02412,0,82.73229494,0,1.055137434,0,2.530166875,2.004228834,5,5,0.039999999,1.271186419,190.7085333,FALSE,none
USER_03109,0,99.65060214,0.076923077,1.039561609,0,3.033338449,1.991144748,5,2,0.08219178,1.216666646,148.009589,FALSE,none
USER_04102,0,88.87341527,0,1.069061741,0,3.227755749,3.066023335,2,7,0.097222221,1.19999998,212.555,FALSE,none
USER_00294,0,72.81072258,0,1.043979969,0,2.195991943,1.272811453,4,7,0.074626865,1.116666648,176.9735821,FALSE,none
USER_04789,0,87.8151309,0,1.055493044,0,2.107104299,2.77666122,5,5,0.053333333,1.293103426,196.8038667,FALSE,none
USER_04337,0,86.69140357,0,1.068001735,0,3.015247645,1.479407448,8,2,0.025974026,1.283333312,178.2875325,FALSE,none
USER_03073,0,78.7758903,0,1.018605634,0,3.891091438,2.963522319,9,8,0.052631578,1.266666646,194.8472368,FALSE,none
USER_03012,0,79.9860187,0,1.065058305,0,5.18153321,3.041103959,5,6,0.06849315,1.216666646,206.7338356,FALSE,none
USER_00778,0,92.78362066,0,1.035249243,0,5.174428948,3.452308579,3,4,0.052631578,1.266666646,243.3386842,FALSE,none
USER_01684,0,86.07776925,0,1.051701127,0,2.616744641,1.371063422,8,2,0.04109589,1.216666646,175.4190411,FALSE,none
USER_00336,0,69.24345688,0,1.120921515,0,3.524046939,1.635614905,2,2,0.057142856,1.166666647,138.225,FALSE,none
USER_00791,0,97.800942,0,1.038521383,0,3.281296414,2.445249297,5,3,0.037974683,1.316666645,196.0221519,FALSE,none
USER_04597,0,90.38287155,0,1.113237297,0,2.927313879,1.093580093,2,1,0.028985507,1.149999981,141.404058,FALSE,none
USER_02341,0,69.10448978,0,1.10340566,0,2.967950492,1.920615325,4,3,0.013513513,1.233333313,181.2382432,FALSE,none
USER_02554,0,62.69294862,0,1.049957258,0,4.215783075,1.99053404,7,2,0.053333333,1.249999979,197.2816,FALSE,none
USER_02411,0,72.10200487,0,1.034814502,0,2.894970813,1.985032982,5,3,0.026315789,1.266666646,195.7831579,FALSE,none
USER_02237,0,65.91190643,0,1.060459113,0,3.286737175,3.538971661,6,8,0.050632911,1.316666645,235.2008861,FALSE,none
USER_03601,0,76.89405149,0,1.034874863,0,3.902754586,2.112522822,7,3,0.012987013,1.305084724,166.8674026,FALSE,none
USER_04039,0,90.25391858,0,1.036812343,0,2.575239359,1.176466392,3,3,0.012987013,1.283333312,166.2977922,FALSE,none
USER_00127,0,74.18117721,0,1.022810778,0,3.895318571,2.1039465,2,3,0.01369863,1.216666646,170.5165753,FALSE,none
USER_02361,0,85.86690415,0,1.043536009,0,3.583756552,2.021543651,6,5,0.055555555,1.19999998,180.1413889,FALSE,none
USER_03141,0,76.50455908,0,1.026009306,0,2.935538884,2.457458665,4,3,0.051282051,1.299999978,237.7911538,FALSE,none
USER_02886,0,78.59671409,0.0625,1.03211615,0,2.665336832,1.481093168,5,2,0.065789473,1.266666646,190.2964474,FALSE,none
USER_01568,0,90.41044431,0,1.044466968,0,3.839156268,2.580385234,5,2,0.027777777,1.220338962,181.8206944,FALSE,none
USER_03681,0,78.39116564,0,1.133374608,0,3.191177873,1.344063613,4,3,0.014925373,1.116666648,174.8602985,FALSE,none
USER_01730,0,92.00048823,0,1.084379597,0,2.144534829,0.951620353,4,7,0.013513513,1.233333313,161.2166216,FALSE,none
USER_00900,0,89.99891546,0,1.101293874,0,3.560188904,1.841213782,6,4,0.028985507,1.149999981,166.1456522,FALSE,none
USER_03075,0,70.90870438,0,1.07519889,0,3.718753214,2.931748508,6,3,0.04109589,1.216666646,222.9352055,FALSE,none
USER_01058,0,79.03467393,0,1.030013551,0,2.579038258,1.686331503,12,1,0.03030303,1.099999982,187.4865152,FALSE,none
USER_03570,0,99.40680472,0,1.028686226,0,2.60019981,1.983660228,9,6,0.02739726,1.216666646,168.9720548,FALSE,none
USER_04469,0,77.62365567,0,1.05424479,0,3.779970796,3.074827589,5,3,0.037974683,1.316666645,244.0307595,FALSE,none
USER_00226,0,88.15380206,0,1.066393444,0,2.317475418,1.912128095,5,8,0.053333333,1.271186419,198.5884,FALSE,none
USER_02151,0,80.37010544,0,1.082326435,0,4.755471036,3.47486902,6,3,0.04109589,1.216666646,220.8056164,FALSE,none
USER_04426,0,73.80731575,0,1.030188243,0,2.512006303,1.322727515,5,5,0.028169014,1.20338981,175.5060563,FALSE,none
USER_00004,0,86.64699496,0,1.055185057,0,4.43950049,2.148835028,9,3,0.056338027,1.183333314,177.3071831,FALSE,none
USER_00201,0,100.5878175,0,1.056796821,0,3.717265239,2.947668857,5,5,0.038961038,1.283333312,234.1820779,FALSE,none
USER_00215,0,82.45631671,0,1.110190564,0,2.862446835,1.642392809,3,4,0.03076923,1.083333315,180.9563077,FALSE,none
USER_03078,0,88.52049905,0,1.055488219,0,3.519196008,1.938758522,6,5,0.084507041,1.183333314,205.6550704,FALSE,none
USER_04686,0,70.52919217,0,1.019726002,0,3.979442934,2.206496634,4,5,0.044776119,1.116666648,233.2635821,FALSE,none
USER_01888,0,69.98758948,0.066666667,1.029806607,0,3.760282195,4.163621523,7,6,0.038461538,1.299999978,252.0194872,FALSE,none
USER_01601,0,88.71876581,0,1.013386888,0,2.750983238,1.696939572,7,8,0,1.166666647,157.4687143,FALSE,none
USER_04652,0,76.04699094,0,1.072410404,0,2.758569025,2.115359272,4,4,0.065789473,1.266666646,202.8428947,FALSE,none
USER_00642,0,77.26657464,0,1.032171569,0,2.604375787,2.117325209,3,8,0.09589041,1.216666646,184.2823288,FALSE,none
USER_00040,0,77.06996107,0,1.031493902,0,3.032526452,2.143846502,3,4,0.051948051,1.283333312,213.434026,FALSE,none
USER_01235,0,94.5519951,0,1.101790903,0,3.015358221,2.944201729,4,5,0,1.149999981,187.5537681,FALSE,none
USER_03442,0,64.14363902,0,1.023128704,0,2.926667624,2.949701941,6,4,0.0375,1.333333311,230.1405,FALSE,none
USER_03640,0,100.8746612,0,1.037126486,0,2.453205143,1.92198629,5,6,0.048192771,1.38333331,197.763012,FALSE,none
USER_01321,0,74.55170194,0,1.060914331,0,3.120927654,1.936990663,5,2,0.02739726,1.216666646,192.3753425,FALSE,none
USER_04395,0,93.12418174,0,1.023112051,0,3.388522806,1.528933676,7,5,0.013513513,1.233333313,193.9727027,FALSE,none
USER_03631,0,94.22586341,0,1.09326537,0,3.284888585,2.428347124,5,7,0.013888889,1.19999998,193.4688889,FALSE,none
USER_04374,0,79.59062097,0,1.029452054,0,3.148674566,1.422723561,3,9,0.026315789,1.288135571,181.0984211,FALSE,none
USER_02058,0,94.6307583,0,1.061533969,0,3.064645583,2.335541493,5,3,0.063492062,1.049999983,166.9747619,FALSE,none
USER_01720,0,96.06340309,0,1.027555536,0,4.005707021,2.642454091,3,6,0.025974026,1.283333312,240.9815584,FALSE,none
USER_04593,0,89.98611758,0,1.053059757,0,4.001831913,2.475010199,9,4,0.08219178,1.216666646,172.8850685,FALSE,none
USER_00797,0,85.95839505,0,1.081280593,0,3.460117567,2.906369371,4,4,0.027027027,1.233333313,195.6445946,FALSE,none
USER_04104,0,80.48537192,0,1.079890321,0,4.411977505,1.391662167,3,6,0,1.166666647,144.881,FALSE,none
USER_01858,0,94.47068967,0,1.089602961,0,3.952006624,3.521180305,2,4,0.038961038,1.283333312,199.8764935,FALSE,none
USER_03070,0,109.3405835,0,1.083700693,0,4.750833321,1.715918081,7,2,0.059701492,1.116666648,194.9958209,FALSE,none
USER_02139,0,95.57630664,0,1.029708106,0,3.388246608,2.444569682,3,6,0.028571428,1.166666647,202.3395714,FALSE,none
USER_02436,0,81.02888172,0,1.025985578,0,3.692793075,2.361859044,3,3,0.014084507,1.183333314,218.7873239,FALSE,none
USER_00794,0,71.42732509,0,1.070928246,0,4.035369708,2.50932389,4,2,0.076923076,1.083333315,228.8366154,FALSE,none
USER_01102,0,73.84301175,0,1.082069862,0,4.037363108,1.867266428,3,4,0.028985507,1.149999981,178.6415942,FALSE,none
USER_00846,0,96.34202553,0,1.033158805,0,3.412273972,1.941173553,5,7,0.014925373,1.116666648,199.2580597,FALSE,none
USER_01695,0,80.89033636,0,1.086908577,0,3.404438659,2.100819825,2,5,0.05479452,1.216666646,215.1734247,FALSE,none
USER_00071,0,73.17192283,0,1.044275874,0,3.059196034,1.867900816,4,6,0.026666666,1.249999979,173.0501333,FALSE,none
USER_00596,0,82.21758673,0,1.070899545,0,2.373939334,1.678551777,6,2,0.055555555,1.19999998,171.2616667,FALSE,none
USER_04705,0,84.4785321,0,1.081761017,0,2.762003519,1.799619116,5,8,0.025974026,1.305084724,163.5523377,FALSE,none
USER_03637,0,79.48771047,0,1.107542985,0,2.173669753,1.61245116,8,3,0.039999999,1.249999979,168.4994667,FALSE,none
USER_04117,0,76.42637342,0,1.156561339,0,3.742046511,2.033744839,4,6,0.042253521,1.183333314,155.2721127,FALSE,none
USER_03912,0,71.86648687,0,1.174738049,0,3.459277444,1.839616171,7,5,0.044776119,1.116666648,140.4228358,FALSE,none
USER_00519,0,74.56443106,0,1.074696064,0,4.188424775,2.596987793,7,5,0.026315789,1.266666646,201.37,FALSE,none
USER_03021,0,64.97733471,0.083333333,1.0161918,0,5.731763715,2.751979149,3,5,0.039999999,1.249999979,183.9565333,FALSE,none
USER_00323,0,68.45800449,0,1.051755351,0,2.965931548,1.325503366,4,8,0.04347826,1.149999981,179.3602899,FALSE,none
USER_04811,0,72.33423654,0,1.023653888,0,2.558441362,1.559154818,4,6,0.013513513,1.233333313,181.4410811,FALSE,none
USER_04320,0,89.24091027,0.0625,1.096664481,0,2.517095892,1.578938608,4,8,0.084507041,1.183333314,155.8542254,FALSE,none
USER_00736,0,69.50926622,0,1.088838983,0,2.378515599,2.535205148,5,4,0.074074073,1.349999978,236.7809877,FALSE,none
USER_01088,0,96.96930611,0,1.054243879,0,3.670590097,1.378684522,4,6,0.044776119,1.116666648,155.0147761,FALSE,none
USER_02037,0,70.77689004,0,1.066432028,0,2.511459035,1.979488221,5,4,0.042857142,1.166666647,202.642,FALSE,none
USER_02983,0,75.06831876,0,1.066227761,0,6.07265134,4.371277301,7,5,0.066666666,1.249999979,230.5717333,FALSE,none
USER_01195,0,75.04932419,0,1.066877246,0,2.638940799,1.977329812,1,6,0.01369863,1.216666646,179.8109589,FALSE,none
USER_02594,0,77.42825363,0,1.021117075,0,4.426545664,2.552783125,2,8,0.039473684,1.266666646,205.1596053,FALSE,none
USER_03889,0,95.5609579,0,1.030215557,0,2.789389641,1.347109277,9,5,0.04347826,1.149999981,160.0315942,FALSE,none
USER_04606,0,89.99548524,0,1.017660961,0,2.486366637,1.553197867,4,5,0.087499999,1.333333311,179.177625,FALSE,none
USER_04378,0,82.6572071,0,1.074124683,0,3.373794249,1.377176242,5,9,0.10447761,1.116666648,179.2031343,FALSE,none
USER_01806,0,80.607922,0,1.011036166,0,2.631677882,1.581874241,9,6,0.039473684,1.266666646,186.2264474,FALSE,none
USER_00045,0,81.83245232,0,1.106649885,0,3.474916263,1.64577213,4,3,0.025974026,1.283333312,190.4184416,FALSE,none
USER_04262,0,69.08951879,0.058823529,1.101774015,0,3.62543747,1.949380288,3,4,0.027027027,1.298245591,172.1097297,FALSE,none
USER_01951,0,76.10611655,0,1.025502171,0,2.999455139,1.12143174,3,2,0.069444443,1.19999998,154.91125,FALSE,none
USER_04074,0,62.04467568,0,1.04452051,0,2.323383962,2.034176034,7,6,0.04054054,1.254237267,176.202027,FALSE,none
USER_02809,0,87.69437158,0,1.023944275,0,2.597657507,1.341504383,5,5,0,1.084745744,143.1020313,FALSE,none
USER_01648,0,67.84619402,0.066666667,1.063017701,0,3.042790736,1.880825673,10,5,0.054054053,1.233333313,182.8235135,FALSE,none
USER_04038,0,63.20529803,0,1.038432605,0,4.18713103,3.106238316,2,3,0.067567567,1.254237267,238.3822973,FALSE,none
USER_03004,0,76.12436087,0.066666667,1.038656995,0,3.751783609,2.391091677,3,5,0.025,1.333333311,183.782125,FALSE,none
USER_02507,0,81.04301547,0,1.086699316,0,4.198586416,2.931845952,3,3,0.027777777,1.19999998,202.6277778,FALSE,none
USER_00523,0,74.98448871,0,1.080075922,0,4.563321724,2.065121535,5,9,0.03030303,1.099999982,193.61,FALSE,none
USER_00444,0,84.55193063,0,1.020842495,0,2.835589338,2.987142874,5,4,0.04347826,1.149999981,187.1426087,FALSE,none
USER_01546,0,73.65807235,0,1.06091791,0,3.547256275,2.459663639,7,4,0.053333333,1.249999979,224.936,FALSE,none
USER_02464,0,70.11555167,0.076923077,1.022006529,0,3.692053529,2.137851388,5,5,0.014084507,1.183333314,223.8429577,FALSE,none
USER_00594,0,98.04534692,0,1.040982367,0,3.76114029,2.473916414,8,7,0.013157895,1.266666646,211.3810526,FALSE,none
USER_03547,0,63.05126633,0,1.046743914,0,3.010246761,2.968880717,3,4,0.013157895,1.266666646,211.2228947,FALSE,none
USER_02752,0,77.18682415,0,1.141087661,0,2.92981245,1.447979459,7,2,0.041666666,1.19999998,139.295,FALSE,none
USER_01095,0,88.953109,0,1.126693272,0,2.75652372,1.669216337,8,5,0.038961038,1.283333312,169.9020779,FALSE,none
USER_02730,0,84.23439351,0,1.116009755,0,2.314269033,1.803410813,4,4,0.052631578,1.266666646,185.0536842,FALSE,none
USER_03807,0,59.55571059,0,1.049666587,0,4.123804789,3.298157629,7,5,0.027027027,1.233333313,249.8474324,FALSE,none
USER_04813,0,77.33770083,0,1.036660448,0,2.41310879,2.258308826,2,5,0.039473684,1.266666646,203.9661842,FALSE,none
USER_02946,0,61.99209889,0,1.073047542,0,2.933906727,1.492676601,1,4,0.02739726,1.216666646,194.0880822,FALSE,none
USER_04587,0,69.72213029,0,1.048134707,0,3.189347259,3.125649692,6,4,0.026315789,1.266666646,241.3484211,FALSE,none
USER_04139,0,77.85396239,0,1.067501911,0,4.858104651,2.305514081,9,5,0.066666666,1.249999979,181.788,FALSE,none
USER_01399,0,71.94820494,0,1.104562766,0,3.042824156,2.176970946,8,4,0,1.183333314,196.1274648,FALSE,none
USER_03768,0,94.8649275,0.076923077,1.034098559,0,3.331284558,2.964273505,5,10,0.04109589,1.216666646,222.6791781,FALSE,none
USER_01776,0,87.54486592,0,1.025787663,0,2.843491432,3.064079918,7,6,0.02739726,1.216666646,192.0113699,FALSE,none
USER_04054,0,76.59520014,0.055555556,1.092793394,0,2.693025423,1.351056523,6,4,0.052631578,1.266666646,176.2685526,FALSE,none
USER_01998,0,79.1717309,0,1.094720067,0,2.331611755,2.432961992,6,11,0.026666666,1.249999979,207.6761333,FALSE,none
USER_04424,0,66.12214933,0,1.029762763,0,2.452947839,2.544202145,7,8,0.012820513,1.299999978,203.8597436,FALSE,none
USER_03468,0,89.60361688,0.0625,1.097460319,0,2.697786812,1.660176401,7,5,0.053333333,1.249999979,178.29,FALSE,none
USER_00518,0,88.52532832,0,1.088411264,0,2.858529218,1.948387096,6,3,0.012987013,1.283333312,201.1850649,FALSE,none
USER_03721,0,91.46758104,0,1.089269719,0,2.894547523,2.379191475,4,6,0.026315789,1.266666646,214.2144737,FALSE,none
USER_02906,0,85.21378492,0,1.038299031,0,4.146828018,2.083977187,8,8,0.025974026,1.283333312,178.8697403,FALSE,none
USER_00865,0,97.81629418,0.0625,1.06650256,0,2.827364333,2.420910302,4,3,0.026666666,1.249999979,203.2697333,FALSE,none
USER_03653,0,92.31331694,0,1.032594596,0,2.855931631,2.255784011,5,4,0.073170731,1.366666644,212.1071951,FALSE,none
USER_04452,0,69.66770928,0,1.138027508,0,3.034770039,2.105249028,7,8,0,1.183333314,175.766338,FALSE,none
USER_04128,0,69.17981093,0,1.037975158,0,2.847450089,2.85800629,2,4,0.06849315,1.216666646,178.6636986,FALSE,none
USER_03923,0,91.30185424,0,1.032250632,0,3.544816557,2.187124985,3,2,0.070422534,1.20338981,171.4343662,FALSE,none
USER_03992,0,79.86965878,0,1.046952454,0,3.40825671,2.705926885,5,3,0.038961038,1.283333312,216.2828571,FALSE,none
USER_04100,0,100.9828656,0,1.075321369,0,3.781662637,2.127527615,4,7,0.042857142,1.166666647,161.4205714,FALSE,none
USER_04806,0,98.43922673,0.052631579,1.083987288,0,2.630252992,2.255997867,6,5,0.036144578,1.38333331,215.6171084,FALSE,none
USER_04049,0,81.4246062,0,1.048860662,0,2.500857179,1.097605272,6,4,0.041666666,1.19999998,154.1784722,FALSE,none
USER_01027,0,93.45371424,0,1.107113814,0,2.528163098,1.380201926,5,4,0.07142857,1.166666647,158.0567143,FALSE,none
USER_00819,0,84.14081042,0.071428571,1.015670636,0,2.599499677,1.562213799,4,2,0.013513513,1.233333313,145.4878378,FALSE,none
USER_01657,0,82.12832693,0,1.049641452,0,3.691613623,3.481396228,7,6,0.025641025,1.299999978,238.9939744,FALSE,none
USER_01901,0,81.47161699,0,1.102923496,0,5.22640106,2.457765334,5,5,0.04054054,1.233333313,184.6022973,FALSE,none
USER_02308,0,71.47445381,0,1.038250079,0,3.42998241,4.013963922,7,4,0.029411764,1.172413773,236.7217647,FALSE,none
USER_02913,0,62.89185607,0,1.039993856,0,3.3476856,2.028894548,3,8,0,1.166666647,203.0251429,FALSE,none
USER_03275,0,70.70723646,0,1.050796122,0,3.368535878,3.392502465,5,5,0.039999999,1.249999979,232.8342667,FALSE,none
USER_01215,0,72.01484065,0,1.034867316,0,3.36793097,2.57295471,9,6,0.0375,1.333333311,212.023,FALSE,none
USER_03049,0,84.87591922,0,1.062980066,0,3.212585504,3.414317277,6,8,0.037974683,1.316666645,234.7864557,FALSE,none
USER_02485,0,100.0656619,0,1.100892163,0,2.763780074,1.973245539,4,7,0.042857142,1.166666647,177.6214286,FALSE,none
USER_03370,0,66.4580538,0,1.106369771,0,3.515987229,3.270661923,4,5,0.083333332,1.19999998,236.1208333,FALSE,none
USER_00083,0,73.12045079,0,1.061393788,0,2.775241934,1.511931466,5,4,0.03076923,1.083333315,172.5681538,FALSE,none
USER_04059,0,65.31432499,0,1.089802004,0,2.94807286,1.984545009,3,8,0.038461538,1.299999978,195.6960256,FALSE,none
USER_01389,0,61.91739386,0,1.025677575,0,2.74123223,1.768887447,5,6,0.065789473,1.266666646,198.2085526,FALSE,none
USER_03704,0,82.95295343,0,1.054828114,0,2.755831627,3.476940424,3,5,0.065789473,1.266666646,201.7578947,FALSE,none
USER_02956,0,84.18131349,0,1.018070257,0,4.036531146,3.617335891,8,4,0.026666666,1.249999979,246.4534667,FALSE,none
USER_02434,0,93.69552788,0,1.124450895,0,3.363944358,1.904910456,6,4,0.02739726,1.216666646,173.6383562,FALSE,none
USER_01898,0,89.68064555,0,1.06742395,0,3.409804703,1.475573145,5,6,0.03030303,1.099999982,167.0021212,FALSE,none
USER_01774,0,97.1846622,0.066666667,1.079274517,0,2.479563442,3.743622472,4,5,0.04054054,1.233333313,216.8908108,FALSE,none
USER_02296,0,92.68680423,0,1.032339111,0,3.097387548,2.455867557,2,5,0.013157895,1.266666646,209.6777632,FALSE,none
USER_04825,0,85.68897755,0,1.05612737,0,3.754217421,1.961519961,6,5,0.041666666,1.19999998,208.7280556,FALSE,none
USER_04174,0,79.37686125,0,1.087274239,0,3.627614223,2.316771667,4,5,0.084507041,1.20338981,205.0938028,FALSE,none
USER_03362,0,63.76795663,0,1.079940995,0,4.622274871,3.107242874,6,5,0.038961038,1.283333312,202.7107792,FALSE,none
USER_03650,0,74.37318984,0,1.067822732,0,2.818774523,1.820961746,8,5,0.078947367,1.266666646,167.7115789,FALSE,none
USER_02658,0,80.13782571,0,1.045815088,0,5.186096554,2.282153007,5,4,0.05479452,1.216666646,211.0715068,FALSE,none
USER_04376,0,91.35603233,0.083333333,1.071457102,0,5.217671768,2.045894914,6,3,0.039999999,1.249999979,217.8104,FALSE,none
USER_00470,0,66.52339881,0,1.039388034,0,2.973175487,2.032195655,3,7,0.012658228,1.316666645,195.5132911,FALSE,none
USER_02877,0,77.08283114,0,1.098703431,0,3.429684476,1.914291613,9,7,0.014705882,1.133333314,184.2414706,FALSE,none
USER_02189,0,79.52941054,0,1.024021904,0,3.70510721,1.638351431,6,6,0.039473684,1.266666646,211.2642105,FALSE,none
USER_01553,0,95.18274919,0,1.052827775,0,4.156084505,1.825878091,9,3,0.015873016,1.049999983,182.4269841,FALSE,none
USER_03718,0,72.04008683,0.076923077,1.045362489,0,2.730976891,1.435185923,4,2,0.014285714,1.166666647,154.9525714,FALSE,none
USER_01062,0,78.63137106,0,1.04540728,0,3.748014306,3.199305187,3,4,0.01369863,1.216666646,208.2905479,FALSE,none
USER_04162,0,91.2220485,0,1.086044661,0,2.857079273,2.172375003,6,4,0.013333333,1.293103426,178.6246667,FALSE,none
USER_01797,0,77.02181288,0,1.107695857,0,3.593920199,1.656441736,5,8,0.054054053,1.233333313,199.9872973,FALSE,none
USER_04432,0,86.47380097,0,1.113365494,0,3.179119258,0.79821553,3,5,0.042857142,1.166666647,108.2677143,FALSE,none
USER_02277,0,80.9073972,0.066666667,1.156660973,0,2.779853644,2.226883842,3,3,0,1.19999998,143.97,FALSE,none
USER_04044,0,80.13609524,0,1.06961118,0,3.930375085,2.367375107,3,3,0.026666666,1.249999979,203.0826667,FALSE,none
USER_04125,0,86.06309071,0,1.077708695,0,4.02783506,2.78060033,4,3,0.013513513,1.233333313,206.2409459,FALSE,none
USER_02010,0,82.16316483,0,1.056548756,0,4.11527171,3.003152181,7,11,0.012820513,1.299999978,240.7915385,FALSE,none
USER_01885,0,72.82694936,0.153846154,1.072446114,0,4.30231069,2.495316495,5,4,0.055555555,1.19999998,206.5206944,FALSE,none
USER_02653,0,88.8773589,0,1.037973079,0,3.411884142,1.902694778,8,7,0.04054054,1.233333313,156.4810811,FALSE,none
USER_02649,0,78.19819813,0,1.093596255,0,2.85444423,1.45456234,4,5,0.041666666,1.19999998,175.5948611,FALSE,none
USER_04199,0,94.80943594,0,1.024997066,0,3.379452504,2.926583766,5,6,0.04109589,1.216666646,193.8010959,FALSE,none
USER_00068,0,74.13831262,0.071428571,1.099968479,0,3.065507595,1.181948629,4,4,0.014084507,1.183333314,152.9466197,FALSE,none
USER_01683,0,73.26685218,0,1.073301089,0,4.914787091,2.474382749,3,8,0.11111111,1.19999998,190.9965278,FALSE,none
USER_00645,0,93.50226767,0,1.028113312,0,3.640945825,1.855768735,4,3,0.038961038,1.283333312,183.9493506,FALSE,none
USER_00380,0,86.48863851,0,1.090811813,0,3.89425926,1.889599687,3,8,0,1.216666646,176.9250685,FALSE,none
USER_00184,0,85.06418831,0,1.017280656,0,3.205073937,2.580208122,4,4,0.038461538,1.299999978,186.0747436,FALSE,none
USER_01550,0,82.72781966,0,1.036328962,0,3.693123669,2.224703981,8,6,0.04109589,1.216666646,206.9719178,FALSE,none
USER_00275,0,58.14793818,0,1.160622392,0,4.016643442,1.220534764,5,5,0.04347826,1.149999981,146.5869565,FALSE,none
USER_04429,0,95.38292188,0.076923077,1.055155141,0,3.683885774,2.469538936,7,5,0.028985507,1.149999981,185.755942,FALSE,none
USER_04423,0,85.26372843,0,1.04636621,0,3.372572697,2.538919632,4,5,0.012820513,1.299999978,264.8317949,FALSE,none
USER_02559,0,95.61544612,0,1.047259367,0,3.502099094,1.398238569,5,5,0.052631578,1.266666646,173.3242105,FALSE,none
USER_03265,0,69.73306246,0,1.042642602,0,3.979714994,2.018844438,5,9,0.057142856,1.166666647,187.9721429,FALSE,none
USER_02619,0,64.8623529,0,1.04045145,0,3.833314642,1.76179073,3,7,0.014285714,1.166666647,215.1927143,FALSE,none
USER_00059,0,74.88225602,0,1.06457884,0,3.205233589,2.087005606,3,3,0.01369863,1.216666646,172.9746575,FALSE,none
USER_01202,0,77.5374395,0.083333333,1.048921573,0,3.772702793,1.794006327,3,12,0,1.183333314,181.8435211,FALSE,none
USER_03705,0,88.01180954,0,1.108491111,0,3.579883878,1.644978839,6,2,0.029850746,1.116666648,187.7391045,FALSE,none
USER_02060,0,96.8725624,0,1.074945774,0,2.984561564,1.20368119,9,4,0.126760562,1.183333314,167.2076056,FALSE,none
USER_03114,0,81.49086431,0,1.03782343,0,3.008233295,2.581306781,3,6,0.026315789,1.266666646,220.3155263,FALSE,none
USER_00943,0,83.25506911,0,1.11227691,0,2.798967903,2.646186201,5,7,0.013888889,1.19999998,194.1329167,FALSE,none
USER_02145,0,89.62980621,0,1.128843274,0,3.133712732,1.980260325,8,4,0.042857142,1.166666647,159.6261429,FALSE,none
USER_04788,0,98.78485936,0,1.055021912,0,3.404863342,1.607979527,5,8,0,1.19999998,154.0963889,FALSE,none
USER_00981,0,77.28847454,0.076923077,1.145764412,0,4.503215335,1.528120006,3,2,0,1.220338962,145.5781944,FALSE,none
USER_01290,0,96.9042075,0,1.043457041,0,2.534334983,1.549425474,4,7,0.03030303,1.099999982,139.5640909,FALSE,none
USER_01127,0,79.98340085,0,1.019743273,0,3.010283954,2.013457846,2,3,0.064102563,1.299999978,218.5292308,FALSE,none
USER_01976,0,102.6225045,0,1.051884371,0,3.15254044,2.53596337,5,2,0.013157895,1.266666646,198.2722368,FALSE,none
USER_01106,0,89.63176883,0.133333333,1.111607567,0,2.766819288,1.248504887,4,3,0.041666666,1.19999998,157.4006944,FALSE,none
USER_01569,0,66.03569495,0,1.11713303,0,3.566930045,1.716559336,7,6,0.053333333,1.249999979,163.1654667,FALSE,none
USER_03588,0,74.9147954,0,1.02865546,0,2.571595638,2.012817301,5,4,0.075949366,1.316666645,215.8343038,FALSE,none
USER_00152,0,99.0309499,0,1.033430174,0,3.743432348,2.746005391,4,4,0.039999999,1.249999979,203.0702667,FALSE,none
USER_02523,0,63.98835972,0.071428571,1.060086152,0,3.736350808,2.582142367,8,5,0.026666666,1.249999979,227.8982667,FALSE,none
USER_00668,0,100.3219585,0,1.057284828,0,4.17943786,3.116810045,5,7,0.057142856,1.166666647,199.2057143,FALSE,none
USER_00884,0,73.33764832,0,1.063960995,0,2.959176589,1.172273829,5,4,0.053333333,1.249999979,168.3713333,FALSE,none
USER_03898,0,83.48389196,0,1.098045288,0,3.304277269,1.406504794,7,2,0.028985507,1.149999981,158.0591304,FALSE,none
USER_03679,0,89.08602721,0,1.151547386,0,3.748841269,1.488560731,6,5,0,1.133333314,175.4919118,FALSE,none
USER_01559,0,74.75773348,0,1.044343827,0,2.995119954,2.345691004,9,3,0,1.366666644,217.0003659,FALSE,none
